source,hour,cost
Wind,1605,48
Wind,1606,48
Wind,1607,48
Wind,1608,48
Wind,1609,48
Wind,1610,48
Wind,1611,48
Wind,1612,48
Wind,1613,48
Wind,1614,48
Wind,1615,48
Wind,1616,48
Wind,1617,48
Wind,1618,48
Wind,1619,48
Wind,1620,48
Wind,1621,48
Wind,1622,48
Wind,1623,48
Wind,1624,48
Wind,1625,48
Wind,1626,48
Wind,1627,48
Wind,1628,48
Wind,1629,48
Wind,1630,48
Wind,1631,48
Wind,1632,48
Wind,1633,48
Wind,1634,48
Wind,1635,48
Wind,1636,48
Wind,1637,48
Wind,1638,48
Wind,1639,48
Wind,1640,48
Wind,1641,48
Wind,1642,48
Wind,1643,48
Wind,1644,48
Wind,1645,48
Wind,1646,48
Wind,1647,48
Wind,1648,48
Wind,1649,48
Wind,1650,48
Wind,1651,48
Wind,1652,48
Wind,1653,48
Wind,1654,48
Wind,1655,48
Wind,1656,48
Wind,1657,48
Wind,1658,48
Wind,1659,48
Wind,1660,48
Wind,1661,48
Wind,1662,48
Wind,1663,48
Wind,1664,48
Wind,1665,48
Wind,1666,48
Wind,1667,48
Wind,1668,48
Wind,1669,48
Wind,1670,48
Wind,1671,48
Wind,1672,48
Wind,1673,48
Wind,1674,48
Wind,1675,48
Wind,1676,48
Wind,1677,48
Wind,1678,48
Wind,1679,48
Wind,1680,48
Wind,1681,48
Wind,1682,48
Wind,1683,48
Wind,1684,48
Wind,1685,48
Wind,1686,48
Wind,1687,48
Wind,1688,48
Wind,1689,48
Wind,1690,48
Wind,1691,48
Wind,1692,48
Wind,1693,48
Wind,1694,48
Wind,1695,48
Wind,1696,48
Wind,1697,48
Wind,1698,48
Wind,1699,48
Wind,1700,48
Wind,1701,48
Wind,1702,48
Wind,1703,48
Wind,1704,48
Wind,1705,48
Wind,1706,48
Wind,1707,48
Wind,1708,48
Wind,1709,48
Wind,1710,48
Wind,1711,48
Wind,1712,48
Wind,1713,48
Wind,1714,48
Wind,1715,48
Wind,1716,48
Wind,1717,48
Wind,1718,48
Wind,1719,48
Wind,1720,48
Wind,1721,48
Wind,1722,48
Wind,1723,48
Wind,1724,48
Wind,1725,48
Wind,1726,48
Wind,1727,48
Wind,1728,48
Wind,1729,48
Wind,1730,48
Wind,1731,48
Wind,1732,48
Wind,1733,48
Wind,1734,48
Wind,1735,48
Wind,1736,48
Wind,1737,48
Wind,1738,48
Wind,1739,48
Wind,1740,48
Wind,1741,48
Wind,1742,48
Wind,1743,48
Wind,1744,48
Wind,1745,48
Wind,1746,48
Wind,1747,48
Wind,1748,48
Wind,1749,48
Wind,1750,48
Wind,1751,48
Wind,1752,48
Wind,1753,48
Wind,1754,48
Wind,1755,48
Wind,1756,48
Wind,1757,48
Wind,1758,48
Wind,1759,48
Wind,1760,48
Wind,1761,48
Wind,1762,48
Wind,1763,48
Wind,1764,48
Wind,1765,48
Wind,1766,48
Wind,1767,48
Wind,1768,48
Wind,1769,48
Wind,1770,48
Wind,1771,48
Wind,1772,48
Wind,1773,48
Wind,1774,48
Wind,1775,48
Wind,1776,48
Wind,1777,48
Wind,1778,48
Wind,1779,48
Wind,1780,48
Wind,1781,48
Wind,1782,48
Wind,1783,48
Wind,1784,48
Wind,1785,48
Wind,1786,48
Wind,1787,48
Wind,1788,48
Wind,1789,48
Wind,1790,48
Wind,1791,48
Wind,1792,48
Wind,1793,48
Wind,1794,48
Wind,1795,48
Wind,1796,48
Wind,1797,48
Wind,1798,48
Wind,1799,48
Wind,1800,48
Wind,1801,48
Wind,1802,48
Wind,1803,48
Wind,1804,48
Wind,1805,48
Wind,1806,48
Wind,1807,48
Wind,1808,48
Wind,1809,48
Wind,1810,48
Wind,1811,48
Wind,1812,48
Wind,1813,48
Wind,1814,48
Wind,1815,48
Wind,1816,48
Wind,1817,48
Wind,1818,48
Wind,1819,48
Wind,1820,48
Wind,1821,48
Wind,1822,48
Wind,1823,48
Wind,1824,48
Wind,1825,48
Wind,1826,48
Wind,1827,48
Wind,1828,48
Wind,1829,48
Wind,1830,48
Wind,1831,48
Wind,1832,48
Wind,1833,48
Wind,1834,48
Wind,1835,48
Wind,1836,48
Wind,1837,48
Wind,1838,48
Wind,1839,48
Wind,1840,48
Wind,1841,48
Wind,1842,48
Wind,1843,48
Wind,1844,48
Wind,1845,48
Wind,1846,48
Wind,1847,48
Wind,1848,48
Wind,1849,48
Wind,1850,48
Wind,1851,48
Wind,1852,48
Wind,1853,48
Wind,1854,48
Wind,1855,48
Wind,1856,48
Wind,1857,48
Wind,1858,48
Wind,1859,48
Wind,1860,48
Wind,1861,48
Wind,1862,48
Wind,1863,48
Wind,1864,48
Wind,1865,48
Wind,1866,48
Wind,1867,48
Wind,1868,48
Wind,1869,48
Wind,1870,48
Wind,1871,48
Wind,1872,48
Wind,1873,48
Wind,1874,48
Wind,1875,48
Wind,1876,48
Wind,1877,48
Wind,1878,48
Wind,1879,48
Wind,1880,48
Wind,1881,48
Wind,1882,48
Wind,1883,48
Wind,1884,48
Wind,1885,48
Wind,1886,48
Wind,1887,48
Wind,1888,48
Wind,1889,48
Wind,1890,48
Wind,1891,48
Wind,1892,48
Wind,1893,48
Wind,1894,48
Wind,1895,48
Wind,1896,48
Wind,1897,48
Wind,1898,48
Wind,1899,48
Wind,1900,48
Wind,1901,48
Wind,1902,48
Wind,1903,48
Wind,1904,48
Wind,1905,48
Wind,1906,48
Wind,1907,48
Wind,1908,48
Wind,1909,48
Wind,1910,48
Wind,1911,48
Wind,1912,48
Wind,1913,48
Wind,1914,48
Wind,1915,48
Wind,1916,48
Wind,1917,48
Wind,1918,48
Wind,1919,48
Wind,1920,48
Wind,1921,48
Wind,1922,48
Wind,1923,48
Wind,1924,48
Wind,1925,48
Wind,1926,48
Wind,1927,48
Wind,1928,48
Wind,1929,48
Wind,1930,48
Wind,1931,48
Wind,1932,48
Wind,1933,48
Wind,1934,48
Wind,1935,48
Wind,1936,48
Wind,1937,48
Wind,1938,48
Wind,1939,48
Wind,1940,48
Wind,1941,48
Wind,1942,48
Wind,1943,48
Wind,1944,48
Wind,1945,48
Wind,1946,48
Wind,1947,48
Wind,1948,48
Wind,1949,48
Wind,1950,48
Wind,1951,48
Wind,1952,48
Wind,1953,48
Wind,1954,48
Wind,1955,48
Wind,1956,48
Wind,1957,48
Wind,1958,48
Wind,1959,48
Wind,1960,48
Wind,1961,48
Wind,1962,48
Wind,1963,48
Wind,1964,48
Wind,1965,48
Wind,1966,48
Wind,1967,48
Wind,1968,48
Wind,1969,48
Wind,1970,48
Wind,1971,48
Wind,1972,48
Wind,1973,48
Wind,1974,48
Wind,1975,48
Wind,1976,48
Wind,1977,48
Wind,1978,48
Wind,1979,48
Wind,1980,48
Wind,1981,48
Wind,1982,48
Wind,1983,48
Wind,1984,48
Wind,1985,48
Wind,1986,48
Wind,1987,48
Wind,1988,48
Wind,1989,48
Wind,1990,48
Wind,1991,48
Wind,1992,48
Wind,1993,48
Wind,1994,48
Wind,1995,48
Wind,1996,48
Wind,1997,48
Wind,1998,48
Wind,1999,48
Wind,2000,48
Wind,2001,48
Wind,2002,48
Wind,2003,48
Wind,2004,48
Wind,2005,48
Wind,2006,48
Wind,2007,48
Wind,2008,48
Wind,2009,48
Wind,2010,48
Wind,2011,48
Wind,2012,48
Wind,2013,48
Wind,2014,48
Wind,2015,48
Wind,2016,48
Wind,2017,48
Wind,2018,48
Wind,2019,48
Wind,2020,48
Wind,2021,48
Wind,2022,48
Wind,2023,48
Wind,2024,48
Wind,2025,48
Wind,2026,48
Wind,2027,48
Wind,2028,48
Wind,2029,48
Wind,2030,48
Wind,2031,48
Wind,2032,48
Wind,2033,48
Wind,2034,48
Wind,2035,48
Wind,2036,48
Wind,2037,48
Wind,2038,48
Wind,2039,48
Wind,2040,48
Wind,2041,48
Wind,2042,48
Wind,2043,48
Wind,2044,48
Wind,2045,48
Wind,2046,48
Wind,2047,48
Wind,2048,48
Wind,2049,48
Wind,2050,48
Wind,2051,48
Wind,2052,48
Wind,2053,48
Wind,2054,48
Wind,2055,48
Wind,2056,48
Wind,2057,48
Wind,2058,48
Wind,2059,48
Wind,2060,48
Wind,2061,48
Wind,2062,48
Wind,2063,48
Wind,2064,48
Wind,2065,48
Wind,2066,48
Wind,2067,48
Wind,2068,48
Wind,2069,48
Wind,2070,48
Wind,2071,48
Wind,2072,48
Wind,2073,48
Wind,2074,48
Wind,2075,48
Wind,2076,48
Wind,2077,48
Wind,2078,48
Wind,2079,48
Wind,2080,48
Wind,2081,48
Wind,2082,48
Wind,2083,48
Wind,2084,48
Wind,2085,48
Wind,2086,48
Wind,2087,48
Wind,2088,48
Wind,2089,48
Wind,2090,48
Wind,2091,48
Wind,2092,48
Wind,2093,48
Wind,2094,48
Wind,2095,48
Wind,2096,48
Wind,2097,48
Wind,2098,48
Wind,2099,48
Wind,2100,48
Wind,2101,48
Wind,2102,48
Wind,2103,48
Wind,2104,48
Wind,2105,48
Wind,2106,48
Wind,2107,48
Wind,2108,48
Wind,2109,48
Wind,2110,48
Wind,2111,48
Wind,2112,48
Wind,2113,48
Wind,2114,48
Wind,2115,48
Wind,2116,48
Wind,2117,48
Wind,2118,48
Wind,2119,48
Wind,2120,48
Wind,2121,48
Wind,2122,48
Wind,2123,48
Wind,2124,48
Wind,2125,48
Wind,2126,48
Wind,2127,48
Wind,2128,48
Wind,2129,48
Wind,2130,48
Wind,2131,48
Wind,2132,48
Wind,2133,48
Wind,2134,48
Wind,2135,48
Wind,2136,48
Wind,2137,48
Wind,2138,48
Wind,2139,48
Wind,2140,48
Wind,2141,48
Wind,2142,48
Wind,2143,48
Wind,2144,48
Wind,2145,48
Wind,2146,48
Wind,2147,48
Wind,2148,48
Wind,2149,48
Wind,2150,48
Wind,2151,48
Wind,2152,48
Wind,2153,48
Wind,2154,48
Wind,2155,48
Wind,2156,48
Wind,2157,48
Wind,2158,48
Wind,2159,48
Wind,2160,48
Wind,2161,48
Wind,2162,48
Wind,2163,48
Wind,2164,48
Wind,2165,48
Wind,2166,48
Wind,2167,48
Wind,2168,48
Wind,2169,48
Wind,2170,48
Wind,2171,48
Wind,2172,48
Wind,2173,48
Wind,2174,48
Wind,2175,48
Wind,2176,48
Wind,2177,48
Wind,2178,48
Wind,2179,48
Wind,2180,48
Wind,2181,48
Wind,2182,48
Wind,2183,48
Wind,2184,48
Wind,2185,48
Wind,2186,48
Wind,2187,48
Wind,2188,48
Wind,2189,48
Wind,2190,48
Wind,2191,48
Wind,2192,48
Wind,2193,48
Wind,2194,48
Wind,2195,48
Wind,2196,48
Wind,2197,48
Wind,2198,48
Wind,2199,48
Wind,2200,48
Wind,2201,48
Wind,2202,48
Wind,2203,48
Wind,2204,48
Wind,2205,48
Wind,2206,48
Wind,2207,48
Wind,2208,48
Wind,2209,48
Wind,2210,48
Wind,2211,48
Wind,2212,48
Wind,2213,48
Wind,2214,48
Wind,2215,48
Wind,2216,48
Wind,2217,48
Wind,2218,48
Wind,2219,48
Wind,2220,48
Wind,2221,48
Wind,2222,48
Wind,2223,48
Wind,2224,48
Wind,2225,48
Wind,2226,48
Wind,2227,48
Wind,2228,48
Wind,2229,48
Wind,2230,48
Wind,2231,48
Wind,2232,48
Wind,2233,48
Wind,2234,48
Wind,2235,48
Wind,2236,48
Wind,2237,48
Wind,2238,48
Wind,2239,48
Wind,2240,48
Wind,2241,48
Wind,2242,48
Wind,2243,48
Wind,2244,48
Wind,2245,48
Wind,2246,48
Wind,2247,48
Wind,2248,48
Wind,2249,48
Wind,2250,48
Wind,2251,48
Wind,2252,48
Wind,2253,48
Wind,2254,48
Wind,2255,48
Wind,2256,48
Wind,2257,48
Wind,2258,48
Wind,2259,48
Wind,2260,48
Wind,2261,48
Wind,2262,48
Wind,2263,48
Wind,2264,48
Wind,2265,48
Wind,2266,48
Wind,2267,48
Wind,2268,48
Wind,2269,48
Wind,2270,48
Wind,2271,48
Wind,2272,48
Wind,2273,48
Wind,2274,48
Wind,2275,48
Wind,2276,48
Wind,2277,48
Wind,2278,48
Wind,2279,48
Wind,2280,48
Wind,2281,48
Wind,2282,48
Wind,2283,48
Wind,2284,48
Wind,2285,48
Wind,2286,48
Wind,2287,48
Wind,2288,48
Wind,2289,48
Wind,2290,48
Wind,2291,48
Wind,2292,48
Wind,2293,48
Wind,2294,48
Wind,2295,48
Wind,2296,48
Wind,2297,48
Wind,2298,48
Wind,2299,48
Wind,2300,48
Wind,2301,48
Wind,2302,48
Wind,2303,48
Wind,2304,48
Wind,2305,48
Wind,2306,48
Wind,2307,48
Wind,2308,48
Wind,2309,48
Wind,2310,48
Wind,2311,48
Wind,2312,48
Wind,2313,48
Wind,2314,48
Wind,2315,48
Wind,2316,48
Wind,2317,48
Wind,2318,48
Wind,2319,48
Wind,2320,48
Wind,2321,48
Wind,2322,48
Wind,2323,48
Wind,2324,48
Wind,2325,48
Wind,2326,48
Wind,2327,48
Wind,2328,48
Wind,2329,48
Wind,2330,48
Wind,2331,48
Wind,2332,48
Wind,2333,48
Wind,2334,48
Wind,2335,48
Wind,2336,48
Wind,2337,48
Wind,2338,48
Wind,2339,48
Wind,2340,48
Wind,2341,48
Wind,2342,48
Wind,2343,48
Wind,2344,48
Wind,2345,48
Wind,2346,48
Wind,2347,48
Wind,2348,48
Wind,2349,48
Wind,2350,48
Wind,2351,48
Wind,2352,48
Wind,2353,48
Wind,2354,48
Wind,2355,48
Wind,2356,48
Wind,2357,48
Wind,2358,48
Wind,2359,48
Wind,2360,48
Wind,2361,48
Wind,2362,48
Wind,2363,48
Wind,2364,48
Wind,2365,48
Wind,2366,48
Wind,2367,48
Wind,2368,48
Wind,2369,48
Wind,2370,48
Wind,2371,48
Wind,2372,48
Wind,2373,48
Wind,2374,48
Wind,2375,48
Wind,2376,48
Wind,2377,48
Wind,2378,48
Wind,2379,48
Wind,2380,48
Wind,2381,48
Wind,2382,48
Wind,2383,48
Wind,2384,48
Wind,2385,48
Wind,2386,48
Wind,2387,48
Wind,2388,48
Wind,2389,48
Wind,2390,48
Wind,2391,48
Wind,2392,48
Wind,2393,48
Wind,2394,48
Wind,2395,48
Wind,2396,48
Wind,2397,48
Wind,2398,48
Wind,2399,48
Wind,2400,48
Wind,2401,48
Wind,2402,48
Wind,2403,48
Wind,2404,48
Wind,2405,48
Wind,2406,48
Wind,2407,48
Wind,2408,48
Wind,2409,48
Wind,2410,48
Wind,2411,48
Wind,2412,48
Wind,2413,48
Wind,2414,48
Wind,2415,48
Wind,2416,48
Wind,2417,48
Wind,2418,48
Wind,2419,48
Wind,2420,48
Wind,2421,48
Wind,2422,48
Wind,2423,48
Wind,2424,48
Wind,2425,48
Wind,2426,48
Wind,2427,48
Wind,2428,48
Wind,2429,48
Wind,2430,48
Wind,2431,48
Wind,2432,48
Wind,2433,48
Wind,2434,48
Wind,2435,48
Wind,2436,48
Wind,2437,48
Wind,2438,48
Wind,2439,48
Wind,2440,48
Wind,2441,48
Wind,2442,48
Wind,2443,48
Wind,2444,48
Wind,2445,48
Wind,2446,48
Wind,2447,48
Wind,2448,48
Wind,2449,48
Wind,2450,48
Wind,2451,48
Wind,2452,48
Wind,2453,48
Wind,2454,48
Wind,2455,48
Wind,2456,48
Wind,2457,48
Wind,2458,48
Wind,2459,48
Wind,2460,48
Wind,2461,48
Wind,2462,48
Wind,2463,48
Wind,2464,48
Wind,2465,48
Wind,2466,48
Wind,2467,48
Wind,2468,48
Wind,2469,48
Wind,2470,48
Wind,2471,48
Wind,2472,48
Wind,2473,48
Wind,2474,48
Wind,2475,48
Wind,2476,48
Wind,2477,48
Wind,2478,48
Wind,2479,48
Wind,2480,48
Wind,2481,48
Wind,2482,48
Wind,2483,48
Wind,2484,48
Wind,2485,48
Wind,2486,48
Wind,2487,48
Wind,2488,48
Wind,2489,48
Wind,2490,48
Wind,2491,48
Wind,2492,48
Wind,2493,48
Wind,2494,48
Wind,2495,48
Wind,2496,48
Wind,2497,48
Wind,2498,48
Wind,2499,48
Wind,2500,48
Wind,2501,48
Wind,2502,48
Wind,2503,48
Wind,2504,48
Wind,2505,48
Wind,2506,48
Wind,2507,48
Wind,2508,48
Wind,2509,48
Wind,2510,48
Wind,2511,48
Wind,2512,48
Wind,2513,48
Wind,2514,48
Wind,2515,48
Wind,2516,48
Wind,2517,48
Wind,2518,48
Wind,2519,48
Wind,2520,48
Wind,2521,48
Wind,2522,48
Wind,2523,48
Wind,2524,48
Wind,2525,48
Wind,2526,48
Wind,2527,48
Wind,2528,48
Wind,2529,48
Wind,2530,48
Wind,2531,48
Wind,2532,48
Wind,2533,48
Wind,2534,48
Wind,2535,48
Wind,2536,48
Wind,2537,48
Wind,2538,48
Wind,2539,48
Wind,2540,48
Wind,2541,48
Wind,2542,48
Wind,2543,48
Wind,2544,48
Wind,2545,48
Wind,2546,48
Wind,2547,48
Wind,2548,48
Wind,2549,48
Wind,2550,48
Wind,2551,48
Wind,2552,48
Wind,2553,48
Wind,2554,48
Wind,2555,48
Wind,2556,48
Wind,2557,48
Wind,2558,48
Wind,2559,48
Wind,2560,48
Wind,2561,48
Wind,2562,48
Wind,2563,48
Wind,2564,48
Wind,2565,48
Wind,2566,48
Wind,2567,48
Wind,2568,48
Wind,2569,48
Wind,2570,48
Wind,2571,48
Wind,2572,48
Wind,2573,48
Wind,2574,48
Wind,2575,48
Wind,2576,48
Wind,2577,48
Wind,2578,48
Wind,2579,48
Wind,2580,48
Wind,2581,48
Wind,2582,48
Wind,2583,48
Wind,2584,48
Wind,2585,48
Wind,2586,48
Wind,2587,48
Wind,2588,48
Wind,2589,48
Wind,2590,48
Wind,2591,48
Wind,2592,48
Wind,2593,48
Wind,2594,48
Wind,2595,48
Wind,2596,48
Wind,2597,48
Wind,2598,48
Wind,2599,48
Wind,2600,48
Wind,2601,48
Wind,2602,48
Wind,2603,48
Wind,2604,48
Wind,2605,48
Wind,2606,48
Wind,2607,48
Wind,2608,48
Wind,2609,48
Wind,2610,48
Wind,2611,48
Wind,2612,48
Wind,2613,48
Wind,2614,48
Wind,2615,48
Wind,2616,48
Wind,2617,48
Wind,2618,48
Wind,2619,48
Wind,2620,48
Wind,2621,48
Wind,2622,48
Wind,2623,48
Wind,2624,48
Wind,2625,48
Wind,2626,48
Wind,2627,48
Wind,2628,48
Wind,2629,48
Wind,2630,48
Wind,2631,48
Wind,2632,48
Wind,2633,48
Wind,2634,48
Wind,2635,48
Wind,2636,48
Wind,2637,48
Wind,2638,48
Wind,2639,48
Wind,2640,48
Wind,2641,48
Wind,2642,48
Wind,2643,48
Wind,2644,48
Wind,2645,48
Wind,2646,48
Wind,2647,48
Wind,2648,48
Wind,2649,48
Wind,2650,48
Wind,2651,48
Wind,2652,48
Wind,2653,48
Wind,2654,48
Wind,2655,48
Wind,2656,48
Wind,2657,48
Wind,2658,48
Wind,2659,48
Wind,2660,48
Wind,2661,48
Wind,2662,48
Wind,2663,48
Wind,2664,48
Wind,2665,48
Wind,2666,48
Wind,2667,48
Wind,2668,48
Wind,2669,48
Wind,2670,48
Wind,2671,48
Wind,2672,48
Wind,2673,48
Wind,2674,48
Wind,2675,48
Wind,2676,48
Wind,2677,48
Wind,2678,48
Wind,2679,48
Wind,2680,48
Wind,2681,48
Wind,2682,48
Wind,2683,48
Wind,2684,48
Wind,2685,48
Wind,2686,48
Wind,2687,48
Wind,2688,48
Wind,2689,48
Wind,2690,48
Wind,2691,48
Wind,2692,48
Wind,2693,48
Wind,2694,48
Wind,2695,48
Wind,2696,48
Wind,2697,48
Wind,2698,48
Wind,2699,48
Wind,2700,48
Wind,2701,48
Wind,2702,48
Wind,2703,48
Wind,2704,48
Wind,2705,48
Wind,2706,48
Wind,2707,48
Wind,2708,48
Wind,2709,48
Wind,2710,48
Wind,2711,48
Wind,2712,48
Wind,2713,48
Wind,2714,48
Wind,2715,48
Wind,2716,48
Wind,2717,48
Wind,2718,48
Wind,2719,48
Wind,2720,48
Wind,2721,48
Wind,2722,48
Wind,2723,48
Wind,2724,48
Wind,2725,48
Wind,2726,48
Wind,2727,48
Wind,2728,48
Wind,2729,48
Wind,2730,48
Wind,2731,48
Wind,2732,48
Wind,2733,48
Wind,2734,48
Wind,2735,48
Wind,2736,48
Wind,2737,48
Wind,2738,48
Wind,2739,48
Wind,2740,48
Wind,2741,48
Wind,2742,48
Wind,2743,48
Wind,2744,48
Wind,2745,48
Wind,2746,48
Wind,2747,48
Wind,2748,48
Wind,2749,48
Wind,2750,48
Wind,2751,48
Wind,2752,48
Wind,2753,48
Wind,2754,48
Wind,2755,48
Wind,2756,48
Wind,2757,48
Wind,2758,48
Wind,2759,48
Wind,2760,48
Wind,2761,48
Wind,2762,48
Wind,2763,48
Wind,2764,48
Wind,2765,48
Wind,2766,48
Wind,2767,48
Wind,2768,48
Wind,2769,48
Wind,2770,48
Wind,2771,48
Wind,2772,48
Wind,2773,48
Wind,2774,48
Wind,2775,48
Wind,2776,48
Wind,2777,48
Wind,2778,48
Wind,2779,48
Wind,2780,48
Wind,2781,48
Wind,2782,48
Wind,2783,48
Wind,2784,48
Wind,2785,48
Wind,2786,48
Wind,2787,48
Wind,2788,48
Wind,2789,48
Wind,2790,48
Wind,2791,48
Wind,2792,48
Wind,2793,48
Wind,2794,48
Wind,2795,48
Wind,2796,48
Wind,2797,48
Wind,2798,48
Wind,2799,48
Wind,2800,48
Wind,2801,48
Wind,2802,48
Wind,2803,48
Wind,2804,48
Wind,2805,48
Wind,2806,48
Wind,2807,48
Wind,2808,48
Wind,2809,48
Wind,2810,48
Wind,2811,48
Wind,2812,48
Wind,2813,48
Wind,2814,48
Wind,2815,48
Wind,2816,48
Wind,2817,48
Wind,2818,48
Wind,2819,48
Wind,2820,48
Wind,2821,48
Wind,2822,48
Wind,2823,48
Wind,2824,48
Wind,2825,48
Wind,2826,48
Wind,2827,48
Wind,2828,48
Wind,2829,48
Wind,2830,48
Wind,2831,48
Wind,2832,48
Wind,2833,48
Wind,2834,48
Wind,2835,48
Wind,2836,48
Wind,2837,48
Wind,2838,48
Wind,2839,48
Wind,2840,48
Wind,2841,48
Wind,2842,48
Wind,2843,48
Wind,2844,48
Wind,2845,48
Wind,2846,48
Wind,2847,48
Wind,2848,48
Wind,2849,48
Wind,2850,48
Wind,2851,48
Wind,2852,48
Wind,2853,48
Wind,2854,48
Wind,2855,48
Wind,2856,48
Wind,2857,48
Wind,2858,48
Wind,2859,48
Wind,2860,48
Wind,2861,48
Wind,2862,48
Wind,2863,48
Wind,2864,48
Wind,2865,48
Wind,2866,48
Wind,2867,48
Wind,2868,48
Wind,2869,48
Wind,2870,48
Wind,2871,48
Wind,2872,48
Wind,2873,48
Wind,2874,48
Wind,2875,48
Wind,2876,48
Wind,2877,48
Wind,2878,48
Wind,2879,48
Wind,2880,48
Wind,2881,48
Wind,2882,48
Wind,2883,48
Wind,2884,48
Wind,2885,48
Wind,2886,48
Wind,2887,48
Wind,2888,48
Wind,2889,48
Wind,2890,48
Wind,2891,48
Wind,2892,48
Wind,2893,48
Wind,2894,48
Wind,2895,48
Wind,2896,48
Wind,2897,48
Wind,2898,48
Wind,2899,48
Wind,2900,48
Wind,2901,48
Wind,2902,48
Wind,2903,48
Wind,2904,48
Wind,2905,48
Wind,2906,48
Wind,2907,48
Wind,2908,48
Wind,2909,48
Wind,2910,48
Wind,2911,48
Wind,2912,48
Wind,2913,48
Wind,2914,48
Wind,2915,48
Wind,2916,48
Wind,2917,48
Wind,2918,48
Wind,2919,48
Wind,2920,48
Wind,2921,48
Wind,2922,48
Wind,2923,48
Wind,2924,48
Wind,2925,48
Wind,2926,48
Wind,2927,48
Wind,2928,48
Wind,2929,48
Wind,2930,48
Wind,2931,48
Wind,2932,48
Wind,2933,48
Wind,2934,48
Wind,2935,48
Wind,2936,48
Wind,2937,48
Wind,2938,48
Wind,2939,48
Wind,2940,48
Wind,2941,48
Wind,2942,48
Wind,2943,48
Wind,2944,48
Wind,2945,48
Wind,2946,48
Wind,2947,48
Wind,2948,48
Wind,2949,48
Wind,2950,48
Wind,2951,48
Wind,2952,48
Wind,2953,48
Wind,2954,48
Wind,2955,48
Wind,2956,48
Wind,2957,48
Wind,2958,48
Wind,2959,48
Wind,2960,48
Wind,2961,48
Wind,2962,48
Wind,2963,48
Wind,2964,48
Wind,2965,48
Wind,2966,48
Wind,2967,48
Wind,2968,48
Wind,2969,48
Wind,2970,48
Wind,2971,48
Wind,2972,48
Wind,2973,48
Wind,2974,48
Wind,2975,48
Wind,2976,48
Wind,2977,48
Wind,2978,48
Wind,2979,48
Wind,2980,48
Wind,2981,48
Wind,2982,48
Wind,2983,48
Wind,2984,48
Wind,2985,48
Wind,2986,48
Wind,2987,48
Wind,2988,48
Wind,2989,48
Wind,2990,48
Wind,2991,48
Wind,2992,48
Wind,2993,48
Wind,2994,48
Wind,2995,48
Wind,2996,48
Wind,2997,48
Wind,2998,48
Wind,2999,48
Wind,3000,48
Wind,3001,48
Wind,3002,48
Wind,3003,48
Wind,3004,48
Wind,3005,48
Wind,3006,48
Wind,3007,48
Wind,3008,48
Wind,3009,48
Wind,3010,48
Wind,3011,48
Wind,3012,48
Wind,3013,48
Wind,3014,48
Wind,3015,48
Wind,3016,48
Wind,3017,48
Wind,3018,48
Wind,3019,48
Wind,3020,48
Wind,3021,48
Wind,3022,48
Wind,3023,48
Wind,3024,48
Wind,3025,48
Wind,3026,48
Wind,3027,48
Wind,3028,48
Wind,3029,48
Wind,3030,48
Wind,3031,48
Wind,3032,48
Wind,3033,48
Wind,3034,48
Wind,3035,48
Wind,3036,48
Wind,3037,48
Wind,3038,48
Wind,3039,48
Wind,3040,48
Wind,3041,48
Wind,3042,48
Wind,3043,48
Wind,3044,48
Wind,3045,48
Wind,3046,48
Wind,3047,48
Wind,3048,48
Wind,3049,48
Wind,3050,48
Wind,3051,48
Wind,3052,48
Wind,3053,48
Wind,3054,48
Wind,3055,48
Wind,3056,48
Wind,3057,48
Wind,3058,48
Wind,3059,48
Wind,3060,48
Wind,3061,48
Wind,3062,48
Wind,3063,48
Wind,3064,48
Wind,3065,48
Wind,3066,48
Wind,3067,48
Wind,3068,48
Wind,3069,48
Wind,3070,48
Wind,3071,48
Wind,3072,48
Wind,3073,48
Wind,3074,48
Wind,3075,48
Wind,3076,48
Wind,3077,48
Wind,3078,48
Wind,3079,48
Wind,3080,48
Wind,3081,48
Wind,3082,48
Wind,3083,48
Wind,3084,48
Wind,3085,48
Wind,3086,48
Wind,3087,48
Wind,3088,48
Wind,3089,48
Wind,3090,48
Wind,3091,48
Wind,3092,48
Wind,3093,48
Wind,3094,48
Wind,3095,48
Wind,3096,48
Wind,3097,48
Wind,3098,48
Wind,3099,48
Wind,3100,48
Wind,3101,48
Wind,3102,48
Wind,3103,48
Wind,3104,48
Wind,3105,48
Wind,3106,48
Wind,3107,48
Wind,3108,48
Wind,3109,48
Wind,3110,48
Wind,3111,48
Wind,3112,48
Wind,3113,48
Wind,3114,48
Wind,3115,48
Wind,3116,48
Wind,3117,48
Wind,3118,48
Wind,3119,48
Wind,3120,48
Wind,3121,48
Wind,3122,48
Wind,3123,48
Wind,3124,48
Wind,3125,48
Wind,3126,48
Wind,3127,48
Wind,3128,48
Wind,3129,48
Wind,3130,48
Wind,3131,48
Wind,3132,48
Wind,3133,48
Wind,3134,48
Wind,3135,48
Wind,3136,48
Wind,3137,48
Wind,3138,48
Wind,3139,48
Wind,3140,48
Wind,3141,48
Wind,3142,48
Wind,3143,48
Wind,3144,48
Wind,3145,48
Wind,3146,48
Wind,3147,48
Wind,3148,48
Wind,3149,48
Wind,3150,48
Wind,3151,48
Wind,3152,48
Wind,3153,48
Wind,3154,48
Wind,3155,48
Wind,3156,48
Wind,3157,48
Wind,3158,48
